Unnamed: 0,slide,dataset,uid,final_label,dataset_uid,x,y,expert1_label,expert2_label,expert1_atypical,expert2_atypical,expert3_atypical,majority_atypical
1027,100.tiff,MIDOG21,2803,Normal,MIDOG21_2803.png,2839,4369,NMF metaphase,NMF metaphase,False,False,True,False
1028,100.tiff,MIDOG21,2809,Atypical,MIDOG21_2809.png,6661,4353,NMF metaphase,AMF segregation,False,True,True,True
1029,100.tiff,MIDOG21,2813,Normal,MIDOG21_2813.png,6901,5071,NMF prometaphase,NMF prometaphase,False,False,True,False
1030,100.tiff,MIDOG21,2814,Normal,MIDOG21_2814.png,6130,4854,NMF prometaphase,NMF prometaphase,False,False,False,False
1031,100.tiff,MIDOG21,2816,Normal,MIDOG21_2816.png,2038,3981,NMF prometaphase,AMF segregation,False,True,False,False
1032,100.tiff,MIDOG21,2818,Normal,MIDOG21_2818.png,60,3023,NMF metaphase,NMF metaphase,False,False,False,False
1033,101.tiff,MIDOG21,2827,Normal,MIDOG21_2827.png,3705,272,NMF prometaphase,NMF ring shape,False,False,False,False
1034,101.tiff,MIDOG21,2829,Atypical,MIDOG21_2829.png,4959,1319,NMF anaphase-telophase,AMF segregation,False,True,True,True
1035,101.tiff,MIDOG21,2831,Normal,MIDOG21_2831.png,5682,2092,NMF metaphase,NMF metaphase,False,False,False,False
1036,101.tiff,MIDOG21,2834,Normal,MIDOG21_2834.png,624,4756,NMF prometaphase,NMF prometaphase,False,False,False,False
1037,101.tiff,MIDOG21,2835,Normal,MIDOG21_2835.png,1536,4691,NMF metaphase,NMF metaphase,False,False,False,False
1038,102.tiff,MIDOG21,2836,Normal,MIDOG21_2836.png,2850,631,NMF metaphase,NMF metaphase,False,False,False,False
1039,102.tiff,MIDOG21,2839,Normal,MIDOG21_2839.png,1866,733,NMF prometaphase,NMF metaphase,False,False,False,False
1040,102.tiff,MIDOG21,2840,Normal,MIDOG21_2840.png,1356,290,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
1041,102.tiff,MIDOG21,2841,Normal,MIDOG21_2841.png,981,289,NMF prometaphase,NMF prometaphase,False,False,False,False
1042,102.tiff,MIDOG21,2843,Normal,MIDOG21_2843.png,3771,64,NMF prometaphase,NMF prometaphase,False,False,False,False
1043,102.tiff,MIDOG21,2845,Normal,MIDOG21_2845.png,5038,364,NMF prometaphase,NMF prometaphase,False,False,False,False
1044,102.tiff,MIDOG21,2847,Normal,MIDOG21_2847.png,5439,509,NMF metaphase,NMF metaphase,False,False,False,False
1045,102.tiff,MIDOG21,2855,Normal,MIDOG21_2855.png,920,2155,NMF prometaphase,NMF prometaphase,False,False,False,False
1046,102.tiff,MIDOG21,2856,Normal,MIDOG21_2856.png,1234,2200,NMF prometaphase,NMF prometaphase,False,False,False,False
1047,102.tiff,MIDOG21,2860,Normal,MIDOG21_2860.png,4122,2178,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
1048,102.tiff,MIDOG21,2862,Atypical,MIDOG21_2862.png,3544,2378,AMF other,AMF other,True,True,True,True
1049,102.tiff,MIDOG21,2863,Atypical,MIDOG21_2863.png,3357,2512,AMF other,AMF other,True,True,True,True
1050,102.tiff,MIDOG21,2865,Atypical,MIDOG21_2865.png,1467,3242,AMF segregation,AMF segregation,True,True,True,True
1051,102.tiff,MIDOG21,2870,Atypical,MIDOG21_2870.png,4286,3057,AMF segregation,AMF segregation,True,True,True,True
1052,102.tiff,MIDOG21,2872,Atypical,MIDOG21_2872.png,5949,2558,AMF other,AMF other,True,True,True,True
1053,102.tiff,MIDOG21,2874,Normal,MIDOG21_2874.png,795,3624,NMF prometaphase,NMF prometaphase,False,False,False,False
1054,102.tiff,MIDOG21,2875,Normal,MIDOG21_2875.png,1166,3734,NMF prometaphase,NMF prometaphase,False,False,False,False
1055,102.tiff,MIDOG21,2877,Normal,MIDOG21_2877.png,2204,3788,NMF prometaphase,NMF ring shape,False,False,False,False
1056,102.tiff,MIDOG21,2880,Atypical,MIDOG21_2880.png,3637,3129,AMF segregation,AMF segregation,True,True,True,True
1057,102.tiff,MIDOG21,2882,Normal,MIDOG21_2882.png,2306,4370,NMF prometaphase,NMF prometaphase,False,False,False,False
1058,102.tiff,MIDOG21,2883,Normal,MIDOG21_2883.png,2249,4426,NMF prometaphase,NMF prometaphase,False,False,False,False
1059,102.tiff,MIDOG21,2886,Normal,MIDOG21_2886.png,5791,4785,NMF metaphase,NMF metaphase,False,False,False,False
1060,103.tiff,MIDOG21,2890,Normal,MIDOG21_2890.png,2109,657,NMF metaphase,NMF metaphase,False,False,False,False
1061,103.tiff,MIDOG21,2892,Normal,MIDOG21_2892.png,1341,786,NMF metaphase,NMF metaphase,False,False,False,False
1062,103.tiff,MIDOG21,2900,Normal,MIDOG21_2900.png,1862,1607,NMF metaphase,NMF metaphase,False,False,False,False
1063,103.tiff,MIDOG21,2902,Normal,MIDOG21_2902.png,5864,2614,NMF prometaphase,NMF prometaphase,False,False,False,False
1064,103.tiff,MIDOG21,2905,Normal,MIDOG21_2905.png,6396,3178,NMF prometaphase,NMF prometaphase,False,False,False,False
1065,103.tiff,MIDOG21,2906,Normal,MIDOG21_2906.png,1462,4398,NMF prometaphase,NMF prometaphase,False,False,False,False
1066,103.tiff,MIDOG21,2907,Normal,MIDOG21_2907.png,3448,3957,NMF prometaphase,NMF prometaphase,False,False,False,False
1067,104.tiff,MIDOG21,2910,Atypical,MIDOG21_2910.png,3781,613,AMF multipolar,AMF multipolar,True,True,True,True
1068,104.tiff,MIDOG21,2917,Normal,MIDOG21_2917.png,2361,3238,NMF metaphase,NMF metaphase,False,False,False,False
1069,104.tiff,MIDOG21,2918,Atypical,MIDOG21_2918.png,2234,4665,NMF prometaphase,AMF other,False,True,True,True
1070,104.tiff,MIDOG21,2919,Normal,MIDOG21_2919.png,5491,4774,NMF prometaphase,NMF anaphase-telophase,False,False,False,False
1071,105.tiff,MIDOG21,2923,Normal,MIDOG21_2923.png,4612,1461,NMF metaphase,AMF segregation,False,True,False,False
1072,105.tiff,MIDOG21,2925,Normal,MIDOG21_2925.png,3968,2324,NMF metaphase,NMF metaphase,False,False,False,False
1073,106.tiff,MIDOG21,2929,Normal,MIDOG21_2929.png,5432,833,NMF prometaphase,NMF metaphase,False,False,False,False
1074,106.tiff,MIDOG21,2931,Normal,MIDOG21_2931.png,1333,1332,NMF metaphase,NMF metaphase,False,False,False,False
1075,106.tiff,MIDOG21,2932,Normal,MIDOG21_2932.png,1385,904,NMF metaphase,NMF metaphase,False,False,False,False
1076,106.tiff,MIDOG21,2933,Atypical,MIDOG21_2933.png,1669,1409,NMF anaphase-telophase,AMF bipolar assymetric,False,True,True,True
1077,106.tiff,MIDOG21,2934,Normal,MIDOG21_2934.png,1676,1449,NMF anaphase-telophase,AMF bipolar assymetric,False,True,False,False
1078,106.tiff,MIDOG21,2935,Normal,MIDOG21_2935.png,2304,1005,NMF prometaphase,NMF metaphase,False,False,False,False
1079,106.tiff,MIDOG21,2936,Normal,MIDOG21_2936.png,6298,946,NMF metaphase,NMF metaphase,False,False,False,False
1080,106.tiff,MIDOG21,2937,Normal,MIDOG21_2937.png,1384,1703,NMF metaphase,NMF prometaphase,False,False,False,False
1081,106.tiff,MIDOG21,2938,Normal,MIDOG21_2938.png,1517,1931,NMF prometaphase,NMF prometaphase,False,False,False,False
1082,106.tiff,MIDOG21,2939,Normal,MIDOG21_2939.png,413,2291,NMF prometaphase,NMF prometaphase,False,False,False,False
1083,106.tiff,MIDOG21,2942,Normal,MIDOG21_2942.png,3573,2417,NMF prometaphase,NMF prometaphase,False,False,False,False
1084,106.tiff,MIDOG21,2943,Normal,MIDOG21_2943.png,3921,2204,NMF prometaphase,NMF metaphase,False,False,False,False
1085,106.tiff,MIDOG21,2944,Normal,MIDOG21_2944.png,5473,1583,NMF metaphase,NMF metaphase,False,False,False,False
1086,106.tiff,MIDOG21,2946,Normal,MIDOG21_2946.png,4233,2896,NMF metaphase,NMF metaphase,False,False,False,False
1087,106.tiff,MIDOG21,2947,Normal,MIDOG21_2947.png,5455,2497,NMF prometaphase,NMF prometaphase,False,False,True,False
1088,106.tiff,MIDOG21,2948,Normal,MIDOG21_2948.png,5982,3057,NMF prometaphase,NMF prometaphase,False,False,False,False
1089,106.tiff,MIDOG21,2949,Normal,MIDOG21_2949.png,6050,2718,NMF metaphase,NMF metaphase,False,False,False,False
1090,106.tiff,MIDOG21,2951,Normal,MIDOG21_2951.png,470,3371,NMF metaphase,NMF metaphase,False,False,False,False
1091,106.tiff,MIDOG21,2955,Normal,MIDOG21_2955.png,3999,3538,NMF prometaphase,NMF prometaphase,False,False,False,False
1092,106.tiff,MIDOG21,2956,Normal,MIDOG21_2956.png,495,4047,NMF prometaphase,NMF prometaphase,False,False,False,False
1093,106.tiff,MIDOG21,2957,Normal,MIDOG21_2957.png,1243,3979,NMF metaphase,NMF metaphase,False,False,False,False
1094,106.tiff,MIDOG21,2958,Normal,MIDOG21_2958.png,4548,4509,NMF prometaphase,NMF metaphase,False,False,False,False
1095,106.tiff,MIDOG21,2959,Normal,MIDOG21_2959.png,4594,4624,NMF metaphase,NMF metaphase,False,False,False,False
1096,106.tiff,MIDOG21,2960,Normal,MIDOG21_2960.png,5241,4698,NMF prometaphase,NMF prometaphase,False,False,False,False
1097,106.tiff,MIDOG21,2965,Normal,MIDOG21_2965.png,1087,4631,NMF prometaphase,NMF prometaphase,False,False,False,False
1098,106.tiff,MIDOG21,2969,Normal,MIDOG21_2969.png,3007,562,NMF prometaphase,NMF prometaphase,False,False,False,False
1099,107.tiff,MIDOG21,2978,Normal,MIDOG21_2978.png,1567,640,NMF prometaphase,NMF ring shape,False,False,False,False
1100,107.tiff,MIDOG21,2979,Normal,MIDOG21_2979.png,2968,691,NMF prometaphase,NMF ring shape,False,False,False,False
1101,107.tiff,MIDOG21,2984,Atypical,MIDOG21_2984.png,181,178,NMF prometaphase,AMF segregation,False,True,True,True
1102,107.tiff,MIDOG21,2986,Normal,MIDOG21_2986.png,2719,1134,NMF metaphase,NMF metaphase,False,False,False,False
1103,107.tiff,MIDOG21,2987,Atypical,MIDOG21_2987.png,3777,137,AMF segregation,AMF other,True,True,True,True
1104,107.tiff,MIDOG21,2989,Normal,MIDOG21_2989.png,4574,413,NMF metaphase,NMF metaphase,False,False,False,False
1105,107.tiff,MIDOG21,2990,Normal,MIDOG21_2990.png,4947,864,NMF prometaphase,AMF segregation,False,True,False,False
1106,107.tiff,MIDOG21,2993,Normal,MIDOG21_2993.png,1816,1920,NMF metaphase,NMF metaphase,False,False,False,False
1107,107.tiff,MIDOG21,2996,Normal,MIDOG21_2996.png,2367,2756,NMF metaphase,NMF metaphase,False,False,False,False
1108,107.tiff,MIDOG21,2998,Atypical,MIDOG21_2998.png,3545,2853,AMF segregation,NMF anaphase-telophase,True,False,True,True
1109,107.tiff,MIDOG21,3000,Atypical,MIDOG21_3000.png,3299,2494,AMF other,NMF metaphase,True,False,True,True
1110,107.tiff,MIDOG21,3003,Normal,MIDOG21_3003.png,4634,3013,NMF prometaphase,NMF ring shape,False,False,False,False
1111,107.tiff,MIDOG21,3005,Normal,MIDOG21_3005.png,3215,3786,NMF prometaphase,NMF ring shape,False,False,False,False
1112,107.tiff,MIDOG21,3006,Normal,MIDOG21_3006.png,3522,3370,NMF prometaphase,NMF metaphase,False,False,False,False
1113,107.tiff,MIDOG21,3008,Atypical,MIDOG21_3008.png,2435,4258,NMF prometaphase,AMF segregation,False,True,True,True
1114,107.tiff,MIDOG21,3010,Normal,MIDOG21_3010.png,5401,4161,NMF metaphase,NMF metaphase,False,False,False,False
1115,107.tiff,MIDOG21,3012,Normal,MIDOG21_3012.png,4835,4186,NMF metaphase,NMF metaphase,False,False,False,False
1128,109.tiff,MIDOG21,3056,Atypical,MIDOG21_3056.png,1904,212,AMF bipolar assymetric,AMF bipolar assymetric,True,True,True,True
1129,109.tiff,MIDOG21,3057,Atypical,MIDOG21_3057.png,2226,657,AMF other,AMF other,True,True,True,True
1130,109.tiff,MIDOG21,3069,Normal,MIDOG21_3069.png,620,1812,NMF prometaphase,NMF prometaphase,False,False,False,False
1131,109.tiff,MIDOG21,3071,Normal,MIDOG21_3071.png,5049,2338,NMF prometaphase,NMF ring shape,False,False,False,False
1132,109.tiff,MIDOG21,3077,Atypical,MIDOG21_3077.png,3123,3497,NMF metaphase,AMF other,False,True,True,True
1133,109.tiff,MIDOG21,3078,Atypical,MIDOG21_3078.png,1521,4265,AMF other,NMF metaphase,True,False,True,True
1134,110.tiff,MIDOG21,3082,Normal,MIDOG21_3082.png,1372,312,NMF prometaphase,NMF prometaphase,False,False,False,False
1135,110.tiff,MIDOG21,3087,Normal,MIDOG21_3087.png,2251,1791,NMF metaphase,NMF metaphase,False,False,False,False
1136,110.tiff,MIDOG21,3093,Atypical,MIDOG21_3093.png,1276,3804,AMF other,AMF other,True,True,True,True
1137,110.tiff,MIDOG21,3096,Normal,MIDOG21_3096.png,4765,3813,NMF metaphase,NMF metaphase,False,False,False,False
1138,111.tiff,MIDOG21,3099,Atypical,MIDOG21_3099.png,3439,1178,AMF other,AMF segregation,True,True,True,True
1139,111.tiff,MIDOG21,3105,Normal,MIDOG21_3105.png,3192,4105,NMF metaphase,NMF metaphase,False,False,False,False
1140,112.tiff,MIDOG21,3109,Normal,MIDOG21_3109.png,2015,220,NMF metaphase,NMF metaphase,False,False,False,False
1141,112.tiff,MIDOG21,3110,Normal,MIDOG21_3110.png,2900,684,NMF metaphase,NMF metaphase,False,False,False,False
1142,112.tiff,MIDOG21,3113,Normal,MIDOG21_3113.png,1316,181,NMF prometaphase,NMF metaphase,False,False,False,False
1143,112.tiff,MIDOG21,3117,Normal,MIDOG21_3117.png,4569,467,NMF prometaphase,NMF metaphase,False,False,False,False
1144,112.tiff,MIDOG21,3118,Normal,MIDOG21_3118.png,4715,667,NMF prometaphase,NMF prometaphase,False,False,False,False
1145,112.tiff,MIDOG21,3121,Normal,MIDOG21_3121.png,1490,1266,NMF prometaphase,NMF ring shape,False,False,False,False
1146,112.tiff,MIDOG21,3123,Normal,MIDOG21_3123.png,2240,1025,NMF prometaphase,NMF prometaphase,False,False,False,False
1147,112.tiff,MIDOG21,3124,Normal,MIDOG21_3124.png,2817,1346,NMF prometaphase,NMF prometaphase,False,False,False,False
1148,112.tiff,MIDOG21,3128,Atypical,MIDOG21_3128.png,4086,1392,NMF prometaphase,AMF other,False,True,True,True
1149,112.tiff,MIDOG21,3129,Normal,MIDOG21_3129.png,3269,850,NMF prometaphase,NMF prometaphase,False,False,True,False
1150,112.tiff,MIDOG21,3130,Normal,MIDOG21_3130.png,5088,1118,NMF metaphase,NMF metaphase,False,False,False,False
1151,112.tiff,MIDOG21,3131,Atypical,MIDOG21_3131.png,5265,1258,NMF anaphase-telophase,AMF bipolar assymetric,False,True,True,True
1152,112.tiff,MIDOG21,3135,Normal,MIDOG21_3135.png,6382,1226,NMF metaphase,NMF metaphase,False,False,False,False
1153,112.tiff,MIDOG21,3137,Atypical,MIDOG21_3137.png,1450,1948,AMF other,NMF metaphase,True,False,True,True
1154,112.tiff,MIDOG21,3143,Normal,MIDOG21_3143.png,5011,1935,NMF prometaphase,NMF prometaphase,False,False,False,False
1155,112.tiff,MIDOG21,3147,Normal,MIDOG21_3147.png,3161,2941,NMF prometaphase,NMF prometaphase,False,False,True,False
1156,112.tiff,MIDOG21,3157,Normal,MIDOG21_3157.png,686,3736,NMF metaphase,AMF segregation,False,True,False,False
1157,112.tiff,MIDOG21,3158,Normal,MIDOG21_3158.png,754,3287,NMF metaphase,NMF metaphase,False,False,False,False
1158,112.tiff,MIDOG21,3159,Atypical,MIDOG21_3159.png,2225,3677,NMF prometaphase,AMF other,False,True,True,True
1159,112.tiff,MIDOG21,3162,Normal,MIDOG21_3162.png,3444,3637,NMF prometaphase,NMF prometaphase,False,False,False,False
1160,112.tiff,MIDOG21,3163,Normal,MIDOG21_3163.png,3600,3519,NMF metaphase,NMF metaphase,False,False,False,False
1161,112.tiff,MIDOG21,3165,Normal,MIDOG21_3165.png,5769,3723,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
1162,112.tiff,MIDOG21,3167,Atypical,MIDOG21_3167.png,4575,3479,NMF prometaphase,AMF other,False,True,True,True
1163,112.tiff,MIDOG21,3169,Normal,MIDOG21_3169.png,920,4369,NMF prometaphase,NMF prometaphase,False,False,False,False
1164,112.tiff,MIDOG21,3170,Normal,MIDOG21_3170.png,1203,4464,NMF metaphase,NMF metaphase,False,False,False,False
1165,112.tiff,MIDOG21,3173,Normal,MIDOG21_3173.png,4079,4491,NMF prometaphase,NMF prometaphase,False,False,False,False
1166,112.tiff,MIDOG21,3176,Normal,MIDOG21_3176.png,5417,4249,NMF prometaphase,AMF segregation,False,True,False,False
1167,112.tiff,MIDOG21,3177,Normal,MIDOG21_3177.png,5095,4013,NMF prometaphase,NMF metaphase,False,False,False,False
1168,112.tiff,MIDOG21,3179,Normal,MIDOG21_3179.png,5234,4256,NMF prometaphase,NMF prometaphase,False,False,True,False
1169,112.tiff,MIDOG21,3181,Normal,MIDOG21_3181.png,6206,4386,NMF metaphase,NMF metaphase,False,False,True,False
1170,112.tiff,MIDOG21,3182,Normal,MIDOG21_3182.png,5894,4171,NMF metaphase,NMF metaphase,False,False,False,False
1171,112.tiff,MIDOG21,3186,Normal,MIDOG21_3186.png,4790,4813,NMF prometaphase,NMF prometaphase,False,False,True,False
1172,112.tiff,MIDOG21,3191,Normal,MIDOG21_3191.png,3750,1864,NMF prometaphase,NMF prometaphase,False,False,False,False
1173,112.tiff,MIDOG21,3192,Normal,MIDOG21_3192.png,5295,4441,NMF metaphase,NMF metaphase,False,False,False,False
1174,113.tiff,MIDOG21,3199,Atypical,MIDOG21_3199.png,5769,802,AMF segregation,AMF segregation,True,True,True,True
1175,113.tiff,MIDOG21,3201,Atypical,MIDOG21_3201.png,2337,803,AMF other,AMF other,True,True,True,True
1176,113.tiff,MIDOG21,3203,Atypical,MIDOG21_3203.png,84,2148,NMF prometaphase,AMF other,False,True,True,True
1177,113.tiff,MIDOG21,3204,Normal,MIDOG21_3204.png,6448,1912,NMF prometaphase,NMF anaphase-telophase,False,False,False,False
1178,113.tiff,MIDOG21,3206,Normal,MIDOG21_3206.png,5314,2749,NMF metaphase,NMF metaphase,False,False,False,False
1179,113.tiff,MIDOG21,3207,Normal,MIDOG21_3207.png,6206,3112,NMF prometaphase,NMF ring shape,False,False,False,False
1180,113.tiff,MIDOG21,3210,Normal,MIDOG21_3210.png,5286,3661,NMF metaphase,NMF metaphase,False,False,False,False
1181,113.tiff,MIDOG21,3211,Normal,MIDOG21_3211.png,5146,3438,NMF metaphase,NMF metaphase,False,False,False,False
1182,113.tiff,MIDOG21,3213,Normal,MIDOG21_3213.png,6100,3249,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
1183,113.tiff,MIDOG21,3216,Normal,MIDOG21_3216.png,695,4187,NMF metaphase,NMF metaphase,False,False,False,False
1184,113.tiff,MIDOG21,3217,Normal,MIDOG21_3217.png,2731,4100,NMF metaphase,NMF metaphase,False,False,False,False
1185,113.tiff,MIDOG21,3219,Atypical,MIDOG21_3219.png,3842,3981,AMF segregation,AMF segregation,True,True,True,True
1186,113.tiff,MIDOG21,3220,Normal,MIDOG21_3220.png,2630,57,NMF prometaphase,NMF metaphase,False,False,False,False
1187,113.tiff,MIDOG21,3222,Atypical,MIDOG21_3222.png,4376,4155,AMF other,AMF segregation,True,True,True,True
1188,114.tiff,MIDOG21,3233,Normal,MIDOG21_3233.png,1394,764,NMF prometaphase,NMF prometaphase,False,False,False,False
1189,114.tiff,MIDOG21,3238,Atypical,MIDOG21_3238.png,1638,1144,AMF other,AMF segregation,True,True,True,True
1190,114.tiff,MIDOG21,3240,Normal,MIDOG21_3240.png,1818,1978,NMF metaphase,NMF metaphase,False,False,False,False
1191,114.tiff,MIDOG21,3241,Normal,MIDOG21_3241.png,4020,1686,NMF prometaphase,NMF prometaphase,False,False,True,False
1192,114.tiff,MIDOG21,3242,Atypical,MIDOG21_3242.png,4300,2211,AMF bipolar assymetric,NMF anaphase-telophase,True,False,True,True
1193,114.tiff,MIDOG21,3244,Normal,MIDOG21_3244.png,4760,1664,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
1194,114.tiff,MIDOG21,3245,Atypical,MIDOG21_3245.png,5697,2309,AMF multipolar,AMF multipolar,True,True,True,True
1195,114.tiff,MIDOG21,3246,Normal,MIDOG21_3246.png,3942,2475,NMF prometaphase,NMF prometaphase,False,False,False,False
1196,114.tiff,MIDOG21,3250,Normal,MIDOG21_3250.png,5356,2839,NMF prometaphase,NMF prometaphase,False,False,False,False
1197,114.tiff,MIDOG21,3251,Normal,MIDOG21_3251.png,5473,2691,NMF prometaphase,NMF metaphase,False,False,True,False
1198,114.tiff,MIDOG21,3253,Normal,MIDOG21_3253.png,2314,3349,NMF metaphase,AMF segregation,False,True,False,False
1199,114.tiff,MIDOG21,3254,Atypical,MIDOG21_3254.png,1939,3238,AMF segregation,AMF segregation,True,True,True,True
1200,114.tiff,MIDOG21,3256,Normal,MIDOG21_3256.png,3798,3179,NMF prometaphase,NMF prometaphase,False,False,True,False
1201,114.tiff,MIDOG21,3259,Normal,MIDOG21_3259.png,6135,3794,NMF metaphase,NMF metaphase,False,False,False,False
1202,114.tiff,MIDOG21,3260,Atypical,MIDOG21_3260.png,1342,4246,NMF anaphase-telophase,AMF bipolar assymetric,False,True,True,True
1203,114.tiff,MIDOG21,3261,Atypical,MIDOG21_3261.png,2133,3947,AMF segregation,AMF bipolar assymetric,True,True,True,True
1204,114.tiff,MIDOG21,3262,Normal,MIDOG21_3262.png,2929,4587,NMF prometaphase,NMF prometaphase,False,False,True,False
1205,114.tiff,MIDOG21,3264,Atypical,MIDOG21_3264.png,4100,4306,NMF ring shape,AMF other,False,True,True,True
1206,114.tiff,MIDOG21,3267,Normal,MIDOG21_3267.png,5497,4608,NMF metaphase,NMF metaphase,False,False,False,False
1207,114.tiff,MIDOG21,3268,Normal,MIDOG21_3268.png,5727,4346,NMF prometaphase,NMF prometaphase,False,False,False,False
1208,114.tiff,MIDOG21,3271,Normal,MIDOG21_3271.png,4746,2165,AMF other,NMF prometaphase,True,False,False,False
1209,114.tiff,MIDOG21,3272,Normal,MIDOG21_3272.png,679,3601,NMF prometaphase,NMF metaphase,False,False,False,False
1210,115.tiff,MIDOG21,3276,Atypical,MIDOG21_3276.png,6162,542,NMF prometaphase,AMF segregation,False,True,True,True
1211,115.tiff,MIDOG21,3283,Atypical,MIDOG21_3283.png,2479,4351,AMF bipolar assymetric,NMF metaphase,True,False,True,True
1212,116.tiff,MIDOG21,3290,Normal,MIDOG21_3290.png,2067,1399,NMF prometaphase,NMF prometaphase,False,False,False,False
1213,116.tiff,MIDOG21,3292,Normal,MIDOG21_3292.png,2995,1608,NMF metaphase,NMF metaphase,False,False,False,False
1214,116.tiff,MIDOG21,3293,Normal,MIDOG21_3293.png,6097,1786,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
1215,116.tiff,MIDOG21,3295,Atypical,MIDOG21_3295.png,1637,2886,NMF prometaphase,AMF segregation,False,True,True,True
